Id da Instalação;Id do Equipamento;Nome;Tipo do Equipamento;Id Tipo de Rede;Tipo de Rede;Agente Proprietário;Data Prevista;Data Entrada;Data de Necessidade do SIN
BACPBR;BAPBR-0H3           ;BC 34P5 kV   25 Mvar PEDRA BRANCA             H3 BA                     ;BCP;SUP;SUPERVISAO     ;PEDRA BRANCA SA                                                ;31/10/2016;05/11/2016;
BAPEL ;BAPEL-0BCH2         ;BC 34P5 kV  5P8 Mvar PELOURINHO               H2 BA                     ;BCP;SUP;SUPERVISAO     ;Centrais Eólicas Pelourinho Ltda                               ;29/02/2024;;
BAPPT ;BAPPT-0BCH1         ;BC 34P5 kV  7P0 Mvar PEDRA PINTADA            H1 BA                     ;BCP;SUP;SUPERVISAO     ;USINA EÓLICA PEDRA PINTADA A LTDA.                             ;01/08/2023;;
BAPPT ;BAPPT-0BCH2         ;BC 34P5 kV  7P0 Mvar PEDRA PINTADA            H2 BA                     ;BCP;SUP;SUPERVISAO     ;USINA EÓLICA PEDRA PINTADA A LTDA.                             ;01/08/2023;;
BAPTU ;BAPTU-0BC1          ;BC   69 kV 21P2 Mvar PITUACU                  H1 BA                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
BARGD ;BARGD-2BC1          ;BC  230 kV   15 Mvar RIO GRANDE II             1 BA                     ;BCP;BAS;BASICA         ;;30/12/2024;;30/12/2024
BASAZ ;BASAZ-0BC1          ;BC 34P5 kV 12P5 Mvar SERRA AZUL               H1 BA                     ;BCP;SUP;SUPERVISAO     ;Enel Green Power Damascena Eólica SA                           ;30/01/2018;;
BASAZ ;BASAZ-0BCH2         ;BC 34P5 kV 12P5 Mvar SERRA AZUL               H2 BA                     ;BCP;SUP;SUPERVISAO     ;Enel Green Power Damascena Eólica SA                           ;30/01/2018;;
BASPD ;BASPD-0BCH1         ;BC 34P5 kV   11 Mvar SAO PEDRO                H1 BA                     ;BCP;SUP;SUPERVISAO     ;Central Fotovoltaica São Pedro II Ltda                         ;31/07/2018;08/11/2018;
BASVT ;BASVT-0BCH1         ;BC 34P5 kV   12 Mvar COL SAO VITOR            H1 BA                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SÃO VITOR 10 ENERGIAS RENOVÁVEIS S/A                 ;01/02/2022;;
BATBV ;BATBV-0BC1          ;BC 34P5 kV 12P5 Mvar TABOCAS BRJ VLH          H1 BA                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER ITUVERAVA NORTE SOLAR S A                     ;01/09/2017;;
BATBV ;BATBV-0BCH2         ;BC 34P5 kV 12P5 Mvar TABOCAS BRJ VLH          H2 BA                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER ITUVERAVA NORTE SOLAR S A                     ;01/09/2017;;
BATQN ;BATQN-0H1           ;BC 34P5 kV   14 Mvar TANQUE NOVO              H1 BA                     ;BCP;SUP;SUPERVISAO     ;TANQUE NOVO I ENERGIAS RENOVAVEIS S.A.                         ;01/01/2023;;
BATQN ;BATQN-0H2           ;BC 34P5 kV   14 Mvar TANQUE NOVO              H2 BA                     ;BCP;SUP;SUPERVISAO     ;TANQUE NOVO I ENERGIAS RENOVAVEIS S.A.                         ;01/01/2023;;
BATQN ;BATQN-0H3           ;BC 34P5 kV   14 Mvar TANQUE NOVO              H3 BA                     ;BCP;SUP;SUPERVISAO     ;TANQUE NOVO I ENERGIAS RENOVAVEIS S.A.                         ;01/01/2023;;
BATUC ;BATUC-0BC1          ;BC 34P5 kV 10P5 Mvar TUCANO                    1 BA                     ;BCP;SUP;SUPERVISAO     ;TUCANO F2 GERACAO DE ENERGIAS SPE S.A.                         ;26/11/2021;;
BATXF ;BATXF-1BC1          ;BC  138 kV   10 Mvar TEIX FREITAS II          H1 BA                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;01/09/2019;30/05/2019;
BAUBN ;BAUBN-0BCH1         ;BC 34P5 kV 12P8 Mvar UMBURANAS                H1 BA                     ;BCP;SUP;SUPERVISAO     ;EÓLICA UMBURANAS 1 S.A.                                        ;03/12/2019;03/09/2019;
BAUBN ;BAUBN-0BCH2         ;BC 34P5 kV 12P8 Mvar UMBURANAS                H2 BA                     ;BCP;SUP;SUPERVISAO     ;EÓLICA UMBURANAS 1 S.A.                                        ;03/12/2019;03/09/2019;
BAUBN ;BAUBN-0BCH3         ;BC 34P5 kV 12P8 Mvar UMBURANAS                H3 BA                     ;BCP;SUP;SUPERVISAO     ;EÓLICA UMBURANAS 1 S.A.                                        ;03/12/2019;13/09/2019;
BAVB2 ;BAVB2-0BCH1         ;BC 34P5 kV   11 Mvar VENTO  BAHIA II          H1 BA                     ;BCP;SUP;SUPERVISAO     ;Parque Eólico Ventos da Bahia I                                ;30/04/2018;;
BAVB2 ;BAVB2-0BCH2         ;BC 34P5 kV   11 Mvar VENTO  BAHIA II          H2 BA                     ;BCP;SUP;SUPERVISAO     ;Parque Eólico Ventos da Bahia I                                ;30/04/2018;;
BAVB2 ;BAVB2-0BCH3         ;BC 34P5 kV   11 Mvar VENTO  BAHIA II          H3 BA                     ;BCP;SUP;SUPERVISAO     ;Parque Eólico Ventos da Bahia I                                ;30/04/2018;;
BAVB2 ;BAVB2-0BCH4         ;BC 34P5 kV   11 Mvar VENTO  BAHIA II          H4 BA                     ;BCP;SUP;SUPERVISAO     ;Parque Eólico Ventos da Bahia I                                ;30/04/2018;;
BAVB3 ;BAVB3-0B3           ;BC 34P5 kV   27 Mvar VENTO BAHIA III          B3 BA                     ;BCP;SUP;SUPERVISAO     ;PARQUE EOLICO VENTOS DA BAHIA XIII S.A.                        ;25/05/2021;;
CEBNB ;CEBNB-2BC1          ;BC  230 kV 50P5 Mvar BANABUIU                 H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEBNB ;CEBNB-2BC2          ;BC  230 kV 50P5 Mvar BANABUIU                 H2 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;01/07/1998;
CEBVS ;CEBVS-0BCH1         ;BC 34P5 kV 3P33 Mvar BONS VT SERRA I          H1 CE                     ;BCP;SUP;SUPERVISAO     ;Geradora Eólica Bons Ventos da Serra I S.A.                    ;30/06/2016;;
CEBVS ;CEBVS-0BCH2         ;BC 34P5 kV 0P75 Mvar BONS VT SERRA I          H2 CE                     ;BCP;SUP;SUPERVISAO     ;Geradora Eólica Bons Ventos da Serra I S.A.                    ;30/06/2016;;
CEBVS ;CEBVS-0BCH3         ;BC 34P5 kV 1P87 Mvar BONS VT SERRA I          H3 CE                     ;BCP;SUP;SUPERVISAO     ;Geradora Eólica Bons Ventos da Serra I S.A.                    ;30/06/2016;;
CECBS ;CECBS-0BC1          ;BC 34P5 kV 12P1 Mvar CACIMBAS                  1 CE                     ;BCP;SUP;SUPERVISAO     ;GERADORA EOLICA BONS VENTOS DA SERRA 2 S.A.                    ;30/12/2017;;
CECBS ;CECBS-0BC2          ;BC 34P5 kV 6P06 Mvar CACIMBAS                  2 CE                     ;BCP;SUP;SUPERVISAO     ;GERADORA EOLICA BONS VENTOS DA SERRA 2 S.A.                    ;30/12/2017;;
CECHE ;CECHE-0BC1          ;BC 34P5 kV 24P4 Mvar PEDRA CHEIROSA           H1 CE                     ;BCP;SUP;SUPERVISAO     ;PEDRA CHEIROSA I ENERGIA S.A.                                  ;30/04/2018;;
CEDMG ;CEDMG-0BC1          ;BC   69 kV 24P4 Mvar DELM. GOUVEIA            H1 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEDMG ;CEDMG-0BC2          ;BC   69 kV 24P4 Mvar DELM. GOUVEIA            H2 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEDMG ;CEDMG-0BC3          ;BC   69 kV 24P4 Mvar DELM. GOUVEIA            H3 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEDMG ;CEDMG-0BC4          ;BC   69 kV 24P4 Mvar DELM. GOUVEIA            H4 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEDMG ;CEDMG-2BC1          ;BC  230 kV 50P5 Mvar DELM. GOUVEIA            H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFSA ;CEFSA-0BCH2         ;BC 34P5 kV   15 Mvar FAISA                    H2 CE                     ;BCP;SUP;SUPERVISAO     ;Eólica Faísa I  Geração e Comercialização de Energia SA        ;02/08/2015;13/08/2015;
CEFSA ;CEFSA-0H1           ;BC 34P5 kV   15 Mvar FAISA                    H1 CE                     ;BCP;SUP;SUPERVISAO     ;Eólica Faísa I  Geração e Comercialização de Energia SA        ;02/08/2015;13/08/2015;
CEFTZ ;CEFTZ-0BC10         ;BC 13P8 kV  3P1 Mvar FORTALEZA                H4 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC11         ;BC 13P8 kV  3P1 Mvar FORTALEZA                H5 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC12         ;BC 13P8 kV  3P1 Mvar FORTALEZA                H6 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC3          ;BC   69 kV 20P3 Mvar FORTALEZA                H1 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC4          ;BC   69 kV 21P3 Mvar FORTALEZA                H2 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC5          ;BC   69 kV 20P3 Mvar FORTALEZA                H3 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC6          ;BC   69 kV 21P3 Mvar FORTALEZA                H4 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC7          ;BC 13P8 kV  3P1 Mvar FORTALEZA                H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC8          ;BC 13P8 kV  3P1 Mvar FORTALEZA                H2 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-0BC9          ;BC 13P8 kV  3P1 Mvar FORTALEZA                H3 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEFTZ ;CEFTZ-2BC1          ;BC  230 kV 50P5 Mvar FORTALEZA                H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;01/08/1998;
CEIBD ;CEIBD-0BC1          ;BC   69 kV 21P3 Mvar IBIAPINA II              H1 CE                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;11/09/2016;12/09/2016;31/03/2013
CEMLG ;CEMLG-0BC1          ;BC   69 kV 25P2 Mvar MILAGRES                 H1 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CEMLG ;CEMLG-2BC1          ;BC  230 kV 50P5 Mvar MILAGRES                 H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;08/03/2001;
CEMLG ;CEMLG-2BC2          ;BC  230 kV 50P5 Mvar MILAGRES                 H2 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;08/03/2001;
CEPCT ;CEPCT-0BC1          ;BC   69 kV 24P4 Mvar PACATUBA                 H1 CE                     ;BCP;SUP;SUPERVISAO     ; DUNAS TRANSMISSÃO DE ENERGIA S.A.                             ;21/09/2023;;30/01/2022
CEPCT ;CEPCT-0BC2          ;BC   69 kV 24P4 Mvar PACATUBA                 H2 CE                     ;BCP;SUP;SUPERVISAO     ; DUNAS TRANSMISSÃO DE ENERGIA S.A.                             ;21/09/2023;;30/01/2022
CEPTM ;CEPTM-0BC1          ;BC 34P5 kV  4P0 Mvar PITOMBEIRA                1 CE                     ;BCP;SUP;SUPERVISAO     ;ENERGIA DOS VENTOS I S.A                                       ;30/09/2018;;
CEPTM ;CEPTM-0BC3          ;BC 34P5 kV   10 Mvar PITOMBEIRA                3 CE                     ;BCP;SUP;SUPERVISAO     ;UFV PITOMBEIRA S.A.                                            ;30/08/2023;;
CESBD ;CESBD-0BC1          ;BC   69 kV 24P4 Mvar SOBRAL II                H1 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CESBD ;CESBD-0BC2          ;BC   69 kV 24P4 Mvar SOBRAL II                H2 CE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CESBD ;CESBD-0BC3          ;BC 13P8 kV  3P6 Mvar SOBRAL II                H3 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CESBD ;CESBD-0BC4          ;BC 13P8 kV  3P6 Mvar SOBRAL II                H2 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CESBD ;CESBD-0BC5          ;BC 13P8 kV  3P6 Mvar SOBRAL II                H1 CE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
CESDF ;CESDF-0BCH1         ;BC 34P5 kV  4P0 Mvar SOL DO FUTURO            H1 CE                     ;BCP;SUP;SUPERVISAO     ;CENTRAL FOTOVOLTAICA SOL DO FUTURO I S.A.                      ;31/10/2018;02/03/2019;
CESER ;CESER-0BCH1         ;BC 34P5 kV   20 Mvar SERROTE                  H1 CE                     ;BCP;SUP;SUPERVISAO     ;SERROTE I GERACAO DE ENERGIA ELETRICA S.A                      ;29/02/2024;;
CESER ;CESER-0BCH2         ;BC 34P5 kV   20 Mvar SERROTE                  H2 CE                     ;BCP;SUP;SUPERVISAO     ;SERROTE I GERACAO DE ENERGIA ELETRICA S.A                      ;29/02/2024;;
CESER ;CESER-0BCH3         ;BC 34P5 kV   20 Mvar SERROTE                  H3 CE                     ;BCP;SUP;SUPERVISAO     ;SERROTE I GERACAO DE ENERGIA ELETRICA S.A                      ;29/02/2024;;
CESER ;CESER-0BCH4         ;BC 34P5 kV   31 Mvar SERROTE                  H4 CE                     ;BCP;SUP;SUPERVISAO     ;SERRA DO MATO III ENERGIA SOLAR S.A.                           ;29/02/2024;;
CESJAN;CESJAN0BC01         ;BC 34P5 kV   26 Mvar JANDAIA                  01 CE                     ;BCP;SUP;SUPERVISAO     ;ENERGIA DOS VENTOS VII S.A.                                    ;30/06/2020;;
CESJAN;CESJAN0BC02         ;BC 34P5 kV   26 Mvar JANDAIA                  02 CE                     ;BCP;SUP;SUPERVISAO     ;ENERGIA DOS VENTOS VII S.A.                                    ;30/06/2020;;
RNSTI ;CESTI-0H11          ;BC 34P5 kV  5P0 Mvar SANTO INACIO            H11 CE                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA SANTO INÁCIO III S A                            ;31/05/2019;;
RNSTI ;CESTI-0H12          ;BC 34P5 kV  5P0 Mvar SANTO INACIO            H12 CE                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA SANTO INÁCIO III S A                            ;31/05/2019;;
RNSTI ;CESTI-0H2           ;BC 34P5 kV  9P0 Mvar SANTO INACIO             H2 CE                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA SANTO INÁCIO III S A                            ;31/12/2021;;
CEUCZS;CEUCZS0BCH1         ;BC 34P5 kV 16P5 Mvar ICARAIZINHO SE           H1 CE                     ;BCP;SUP;SUPERVISAO     ;CPFL ENERGIAS RENOVAVEIS S.A.                                  ;28/02/2019;;
CEUFAL;CEUFAL0BCH1         ;BC 34P5 kV 22P5 Mvar FAZENDA ALEX             H1 CE                     ;BCP;SUP;SUPERVISAO     ;ALEX I ENERGIA SPE SA                                          ;31/05/2021;;
CEUFAL;CEUFAL0BCH2         ;BC 34P5 kV 22P5 Mvar FAZENDA ALEX             H2 CE                     ;BCP;SUP;SUPERVISAO     ;ALEX I ENERGIA SPE SA                                          ;31/05/2021;;
CEUFAL;CEUFAL0BCH3         ;BC 34P5 kV 22P5 Mvar FAZENDA ALEX             H3 CE                     ;BCP;SUP;SUPERVISAO     ;ALEX I ENERGIA SPE SA                                          ;31/05/2021;;
CEUFMS;CEUFMS0BCH1         ;BC 34P5 kV 16P5 Mvar PRAIA FORMOS SE          H1 CE                     ;BCP;SUP;SUPERVISAO     ;CPFL ENERGIAS RENOVAVEIS S.A.                                  ;28/02/2019;;
CEUFMS;CEUFMS0BCH2         ;BC 34P5 kV 16P5 Mvar PRAIA FORMOS SE          H2 CE                     ;BCP;SUP;SUPERVISAO     ;CPFL ENERGIAS RENOVAVEIS S.A.                                  ;28/02/2019;;
DFSE03;DFSE030BC1          ;BC 13P8 kV  4P8 Mvar SUBESTACAO 03             1 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSE03;DFSE030BC2          ;BC 13P8 kV  2P4 Mvar SUBESTACAO 03             2 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSE03;DFSE030BC3          ;BC 13P8 kV  4P8 Mvar SUBESTACAO 03             3 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSE03;DFSE030BC5          ;BC 13P8 kV  4P8 Mvar SUBESTACAO 03             5 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSE06;DFSE060BC1          ;BC 13P8 kV  4P8 Mvar SUBESTACAO 06             1 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSE06;DFSE060BC2          ;BC 13P8 kV  2P4 Mvar SUBESTACAO 06             2 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSEAC;DFSEAC0BCE2         ;BC 13P8 kV  6P0 Mvar AGUAS CLARAS             E2 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;01/08/1987;
DFSEAC;DFSEAC0BCE5         ;BC 13P8 kV  6P0 Mvar AGUAS CLARAS             E5 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;01/08/1987;
DFSEAC;DFSEAC0BCE6         ;BC 13P8 kV  6P0 Mvar AGUAS CLARAS             E6 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;01/08/1987;
DFSEAC;DFSEAC0BCE8         ;BC 13P8 kV  6P0 Mvar AGUAS CLARAS             E8 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;01/08/1987;
DFSEBC;DFSEBC0E1           ;BC 13P8 kV  6P0 Mvar BRAS.CENTRO              E1 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
DFSEBC;DFSEBC0E2           ;BC 13P8 kV  6P0 Mvar BRAS.CENTRO              E2 DF                     ;BCP;SUP;SUPERVISAO     ;NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ;;31/12/1990;
